,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구
1007,11885,37.56239737,127.0172809,132,200007,4.0,83,25,75840.0,87360.0,84000.0,중구
1008,124,37.5432779,127.011547,900,198612,3.9,80,24,64640.0,103040.0,82400.0,성동구
1009,14071,37.56273981,127.0168735,63,200404,5.0,66,20,36800.0,92000.0,62400.0,중구
1010,2908,37.54002393,127.0162438,774,199803,4.6,105,32,109440.0,134560.0,122400.0,성동구
1011,10956,37.54885457,127.0079576,102,200512,4.3,105,32,80480.0,100960.0,96000.0,중구
1012,5069,37.54051439,127.0137501,72,199811,4.7,71,21,60960.0,83520.0,73600.0,성동구
1013,494,37.5599996,127.037449,498,199807,4.5,81,25,90400.0,130560.0,105600.0,성동구
1014,640,37.54817019,127.0409512,217,199009,3.7,82,25,73120.0,88160.0,82400.0,성동구
1015,2909,37.53973948,127.0141573,535,198209,3.9,92,28,64480.0,115360.0,91200.0,성동구
1016,21793,37.55680921,127.0402044,495,201409,4.5,119,36,114560.0,232320.0,140000.0,성동구
1017,2817,37.54658051,127.007034,5152,200205,4.0,85,26,75520.0,118400.0,94400.0,중구
1018,59383,37.5508715,127.005912,47,200008,0.0,31,9,12800.0,28000.0,24000.0,중구
1019,27845,37.5488691,127.0060022,30,200310,4.0,68,21,48000.0,73920.0,70400.0,중구
1020,33613,37.5655391,127.027069,2529,201611,4.5,57,17,81440.0,194080.0,125600.0,성동구
1021,2906,37.5419563,127.009989,583,199710,4.1,83,25,61120.0,97440.0,88800.0,성동구
1022,18727,37.56607983,127.0221489,263,201003,4.4,110,33,93760.0,143200.0,117600.0,중구
1023,14165,37.53846732,127.013718,84,200312,0.0,90,27,118880.0,503680.0,360000.0,용산구
1024,13860,37.5391107,127.012502,120,197010,4.0,82,25,35520.0,39040.0,38400.0,용산구
1025,19300,37.5667429,127.0224977,112,201010,4.0,98,30,92960.0,227200.0,107200.0,중구
1026,74410,37.540075,127.010353,66,198706,0.0,104,31,68800.0,136000.0,100000.0,성동구
1027,19222,37.5457838,127.0424798,230,201107,4.8,231,70,377920.0,792000.0,526400.0,성동구
1028,17384,37.56439368,127.0349385,342,200609,4.2,89,27,75840.0,84000.0,81600.0,성동구
1029,11081,37.56719339,127.0225205,39,200312,3.0,92,28,36800.0,71040.0,61600.0,중구
1030,79297,37.5676576,127.021356,42,201809,0.0,28,8,36800.0,40000.0,39200.0,중구
1031,22580,37.56688076,127.0170646,295,201412,4.5,122,37,155360.0,296000.0,166400.0,중구
1032,25460,37.5425333,127.0055989,49,200505,0.0,108,33,86400.0,235200.0,188800.0,용산구
1033,3767,37.5647101,127.0373247,251,199707,3.8,79,24,76800.0,77440.0,76800.0,성동구
1034,81968,37.56742999,127.0165284,86,199407,0.0,59,18,25760.0,108640.0,49600.0,중구
1035,14929,37.56663209,127.0337986,95,197506,0.0,62,19,36160.0,52000.0,42400.0,성동구
1036,15973,37.56747248,127.0313858,101,200511,3.7,90,27,60800.0,92960.0,92000.0,성동구
1037,38299,37.5444372,127.043848,280,202101,0.0,116,35,320000.0,992000.0,579200.0,성동구
1038,25448,37.53527053,127.0140433,34,201311,0.0,155,47,288000.0,321600.0,305600.0,용산구
1039,24894,37.56886088,127.0279452,1702,201504,4.6,83,25,108000.0,192640.0,132000.0,성동구
1040,6293,37.56292849,127.0410725,367,200609,4.3,80,24,92320.0,117440.0,109600.0,성동구
1041,13748,37.56553153,127.0382079,52,200512,4.8,107,32,77760.0,77760.0,77600.0,성동구
1042,59394,37.56954155,127.0226064,40,201805,0.0,22,7,23200.0,40000.0,36800.0,중구
1043,22655,37.5370207,127.00943,600,201101,4.3,87,26,165760.0,1020320.0,496000.0,용산구
1044,4100,37.56542311,127.0390998,170,199905,4.1,87,26,63840.0,93440.0,79200.0,성동구
1045,69777,37.5697457,127.020742,81,201811,0.0,32,10,37920.0,43200.0,39200.0,중구
1046,92,37.53291821,127.0281264,960,197606,4.1,141,43,146400.0,235680.0,208000.0,강남구
1047,2935,37.5688779,127.031898,1332,199606,4.4,88,27,71840.0,85440.0,81600.0,성동구
1048,22637,37.57046509,127.0246735,1148,201402,4.4,80,24,86560.0,213760.0,131200.0,성동구
1049,4058,37.54212831,127.0452703,372,200010,4.0,83,25,73600.0,94400.0,84000.0,성동구
1050,6687,37.56682882,127.0386342,248,200411,4.1,77,23,73760.0,115840.0,89600.0,성동구
1051,10777,37.53237698,127.030656,170,197707,5.0,140,42,154240.0,154240.0,154400.0,강남구
1052,17336,37.57033803,127.0299064,112,200706,4.2,109,33,64160.0,64160.0,64000.0,동대문구
1053,4054,37.56616159,127.040128,430,199612,3.6,85,26,67040.0,90560.0,79200.0,성동구
1054,10778,37.53190177,127.0285695,224,197712,4.0,113,34,134880.0,134880.0,135200.0,강남구
1055,14069,37.56934632,127.0137735,35,196812,2.0,16,5,6400.0,32000.0,23200.0,중구
1056,1351,37.54111198,127.0452969,378,199404,4.1,78,24,67680.0,84320.0,76000.0,성동구
1057,26568,37.5314743,127.025977,144,198206,3.5,115,35,115680.0,246240.0,159200.0,강남구
1058,17838,37.5711489,127.021589,1870,200812,4.2,79,24,71520.0,100160.0,87200.0,중구
1059,6394,37.54036962,127.0451063,580,200202,4.4,95,29,102560.0,109760.0,108800.0,성동구
1060,21653,37.5341058,127.010638,38,200812,0.0,137,41,179200.0,370560.0,268800.0,용산구
1061,10776,37.5323043,127.032651,432,197611,4.3,108,33,109600.0,115840.0,109600.0,강남구
1062,59098,37.5394627,127.003289,68,201609,0.0,82,25,119040.0,122720.0,120800.0,용산구
1063,22416,37.53913842,127.0032858,42,201112,0.0,99,30,108000.0,108960.0,108000.0,용산구
1064,7170,37.53455022,127.0090785,125,197408,3.5,20,6,10080.0,67200.0,28800.0,용산구
1065,19024,37.53877081,127.0033673,49,200606,4.0,81,25,94400.0,262400.0,144800.0,용산구
1066,27242,37.57156923,127.0191304,66,197102,3.0,30,9,7040.0,20800.0,11040.0,종로구
1067,16154,37.53062652,127.0261389,388,198704,3.0,96,29,127520.0,130880.0,129600.0,강남구
1068,18232,37.57200083,127.023912,56,200701,4.0,97,29,76000.0,100000.0,82400.0,동대문구
1069,36524,37.5388101,127.044812,688,201705,4.9,39,12,71680.0,780800.0,289600.0,성동구
1070,10531,37.53149357,127.0322803,56,197906,0.0,269,81,304000.0,320000.0,318400.0,강남구
1071,4375,37.53421148,127.0086349,94,197010,0.0,28,8,22240.0,49600.0,42400.0,용산구
1072,14039,37.5721312,127.0205659,109,197910,4.0,71,21,22080.0,83200.0,35200.0,종로구
1073,12304,37.57008893,127.0119489,143,196809,4.0,31,9,6560.0,14080.0,7840.0,종로구
1074,6473,37.53447102,127.0079018,371,200404,4.1,42,13,46080.0,238400.0,102400.0,용산구
1075,7171,37.53357717,127.0086801,80,200102,0.0,97,29,129600.0,209600.0,148000.0,용산구
1076,10779,37.5299447,127.028905,1288,197809,3.5,156,47,202400.0,320800.0,227200.0,강남구
1077,663,37.5652948,127.0451848,811,198612,3.0,61,18,32640.0,56000.0,48000.0,성동구
1078,21288,37.5293684,127.027491,234,198407,5.0,116,35,136160.0,140480.0,136800.0,강남구
1079,12472,37.57226897,127.0151868,131,196603,5.0,28,8,10080.0,10880.0,10080.0,종로구
1080,4187,37.53080797,127.035208,515,198104,4.3,115,35,109120.0,175040.0,135200.0,강남구
1081,5031,37.572698,127.0323162,772,199410,3.6,61,18,44960.0,60320.0,54400.0,동대문구
1082,5346,37.5310777,127.036978,286,197812,4.5,85,26,93600.0,280480.0,176000.0,강남구
1083,10955,37.56727119,127.0027664,43,200602,5.0,101,31,88320.0,90880.0,90400.0,중구
1084,1391,37.56945838,127.0425476,1017,199804,4.0,81,25,56480.0,113120.0,71200.0,성동구
1085,5058,37.57239918,127.0110211,53,197301,3.2,74,22,32800.0,69600.0,53600.0,종로구
1086,4216,37.52979499,127.0360537,228,198012,4.0,115,35,96960.0,198720.0,132800.0,강남구
1087,6274,37.56892818,127.0436928,286,200406,4.5,76,23,62880.0,71360.0,68800.0,성동구
1088,21030,37.53151939,127.0071186,35,200602,5.0,162,49,107840.0,107840.0,108000.0,용산구
1089,1621,37.5303167,127.0388009,936,197712,3.5,63,19,59520.0,136000.0,94400.0,강남구
1090,59095,37.53287941,127.0042005,40,197507,0.0,64,19,35840.0,36800.0,36800.0,용산구
1091,12281,37.5691765,127.0446302,38,200212,0.0,93,28,55200.0,117600.0,59200.0,성동구
1092,21330,37.53029759,127.0077385,129,201003,5.0,69,21,84640.0,130880.0,102400.0,용산구
1093,14142,37.52972091,127.0083312,119,200104,4.0,81,25,68000.0,112000.0,83200.0,용산구
1094,4009,37.52982238,127.0405022,296,197809,4.8,160,48,184960.0,326400.0,203200.0,강남구
1095,4039,37.53009573,127.0420817,90,198406,4.0,208,63,230880.0,265600.0,260800.0,강남구
1096,121,37.57269418,127.0441251,225,198708,4.0,64,19,34880.0,44800.0,37600.0,동대문구
1097,10055,37.5513284,126.976253,90,200408,4.3,183,55,118400.0,124640.0,122400.0,용산구
1098,7173,37.55184367,126.9757911,226,198007,3.9,64,19,29920.0,40000.0,32000.0,용산구
1099,27192,37.55114073,126.9749901,59,196912,0.0,13,4,8000.0,61600.0,23200.0,용산구
1100,18280,37.55378401,126.9759625,136,201005,3.8,149,45,178880.0,259200.0,193600.0,중구
1101,34879,37.555722,126.981153,340,197912,0.0,52,16,11680.0,11680.0,11680.0,중구
1102,20103,37.55126657,126.973623,278,201309,4.7,159,48,144800.0,400000.0,164800.0,용산구
1103,4471,37.55622732,126.9825213,117,197512,4.0,48,15,18400.0,42400.0,28800.0,중구
1104,14808,37.5567869,126.977695,45,197003,5.0,29,9,12640.0,36000.0,20000.0,중구
1105,4480,37.5582491,126.979877,33,197605,0.0,56,17,35200.0,35200.0,35200.0,중구
1106,19898,37.55825988,126.9819233,386,201111,4.5,46,14,72320.0,235200.0,141600.0,중구
1107,18349,37.55912823,126.9806373,233,201001,5.0,143,43,138880.0,243200.0,160000.0,중구
1108,18598,37.55940253,126.9832178,236,201008,0.0,175,53,171680.0,296960.0,248000.0,중구
1109,9175,37.55501672,126.9672207,72,200504,3.7,70,21,68640.0,95680.0,93600.0,중구
1110,7169,37.54242829,126.987879,47,198203,3.3,73,22,48160.0,57760.0,56000.0,용산구
1111,19342,37.56017888,126.972067,137,200705,4.3,46,14,44000.0,84960.0,80800.0,중구
1112,20171,37.55589242,126.9669532,181,201201,4.1,110,33,101760.0,102880.0,102400.0,중구
1113,1007,37.54259783,126.9893952,130,199304,4.4,106,32,78720.0,78720.0,78400.0,용산구
1114,37181,37.5553199,126.965759,199,201801,4.0,95,29,95360.0,116960.0,110400.0,중구
1115,12346,37.55981789,126.991679,39,199911,0.0,77,23,43200.0,71840.0,56800.0,중구
1116,166,37.54070928,126.9888252,400,199412,3.9,72,22,79840.0,104800.0,88800.0,용산구
1117,1287,37.53984052,126.986938,95,198108,3.8,78,24,40640.0,45600.0,44800.0,용산구
1118,864,37.53992713,126.9879699,96,196911,4.3,44,13,20640.0,40000.0,26400.0,용산구
1119,14083,37.55955415,126.9672277,67,197106,3.5,26,8,12000.0,53600.0,23200.0,중구
1120,10267,37.56094914,126.968128,110,200603,4.0,103,31,102720.0,124960.0,116800.0,중구
1121,4059,37.55811561,126.9653043,712,200107,4.4,68,21,68000.0,104960.0,95200.0,중구
1122,20568,37.54039598,126.9697164,559,201402,4.0,54,16,71360.0,403200.0,148000.0,용산구
1123,22737,37.55991797,126.9666028,98,201112,4.8,43,13,55200.0,68000.0,59200.0,중구
1124,15010,37.5563114,126.996027,31,197602,0.0,114,34,59200.0,97920.0,89600.0,중구
1125,36919,37.5547245,126.963275,1341,201708,4.6,84,25,119200.0,134400.0,123200.0,중구
1126,70204,37.5401659,126.968657,55,201805,0.0,21,6,28000.0,47040.0,41600.0,용산구
1127,23720,37.5415304,126.96671,32,200607,0.0,130,39,44640.0,86400.0,65600.0,용산구
1128,21286,37.54998036,126.9619222,39,200808,3.7,106,32,44800.0,109600.0,49600.0,마포구
1129,20467,37.56315157,126.9696528,84,200611,4.5,60,18,43200.0,87520.0,68800.0,중구
1130,33173,37.5636191,126.970314,296,201607,4.8,42,13,65440.0,213760.0,133600.0,중구
1131,10919,37.53861576,126.9703326,188,200707,4.8,112,34,88160.0,115520.0,107200.0,용산구
1132,15974,37.53884628,126.969803,47,200605,3.4,76,23,70400.0,115200.0,92000.0,용산구
1133,4413,37.5628236,126.968107,107,197101,3.3,39,12,21600.0,24000.0,23200.0,서대문구
1134,9068,37.5602454,126.9647601,258,200409,4.7,43,13,37600.0,52480.0,48000.0,서대문구
1135,15450,37.53725406,126.9728585,160,200710,4.0,121,37,115520.0,150400.0,131200.0,용산구
1136,17930,37.56189997,126.9659274,180,200810,4.2,78,24,94560.0,104320.0,103200.0,서대문구
1137,10054,37.53834873,126.9690474,95,200406,4.0,62,19,48000.0,89280.0,72000.0,용산구
1138,9161,37.53786242,126.9699256,266,200511,3.8,73,22,77600.0,168000.0,97600.0,용산구
1139,79194,37.539224,126.96739,55,202104,0.0,26,8,54400.0,85600.0,59200.0,용산구
1140,9167,37.53653322,126.9727095,310,200512,4.2,123,37,109440.0,149280.0,130400.0,용산구
1141,22630,37.53778287,126.9688982,232,201503,5.0,113,34,108480.0,126240.0,112800.0,용산구
1142,82186,37.548761,126.95994,51,202005,0.0,25,8,32000.0,64800.0,51200.0,마포구
1143,6018,37.55102475,126.9596131,683,200406,4.0,80,24,80000.0,101280.0,96000.0,마포구
1144,18408,37.5382464,126.9673,260,201004,4.3,108,33,99680.0,220800.0,123200.0,용산구
1145,8938,37.5629485,126.965121,95,198710,5.0,135,41,62720.0,62720.0,62400.0,서대문구
1146,7182,37.56242379,126.9959299,284,197005,3.6,71,21,26400.0,169600.0,42400.0,중구
1147,10922,37.53744007,126.9673641,72,200412,4.2,95,29,75680.0,96000.0,84000.0,용산구
1148,14250,37.53675563,126.9685502,208,200701,4.0,103,31,96000.0,114240.0,104800.0,용산구
1149,4403,37.54201549,126.9618131,61,196907,4.0,66,20,33120.0,140800.0,46400.0,용산구
1150,4353,37.55641257,126.9592027,208,199810,4.3,64,19,59200.0,75200.0,68800.0,마포구
1151,12431,37.5632293,126.964075,97,196906,3.0,33,10,17600.0,64640.0,34400.0,서대문구
1152,22566,37.5384572,126.9948676,32,197105,0.0,104,31,70400.0,75200.0,72800.0,용산구
1153,15803,37.53608545,126.9691705,280,200707,4.4,108,33,98240.0,113760.0,106400.0,용산구
1154,36411,37.55534744,126.9585953,497,201702,4.1,84,25,91520.0,152000.0,113600.0,마포구
1155,24631,37.55346414,126.9581496,1164,201504,4.6,85,26,113600.0,156000.0,131200.0,마포구
1156,37976,37.5395788,126.963489,478,201904,4.0,81,25,112800.0,159200.0,128000.0,용산구
1157,14817,37.56375727,126.9958076,175,196805,4.0,42,13,19200.0,55200.0,24000.0,중구
1158,15009,37.56728552,126.9703439,36,196506,0.0,44,13,43840.0,47840.0,47200.0,중구
1159,20827,37.56260901,126.9627715,46,201011,0.0,102,31,77760.0,77760.0,77600.0,서대문구
1160,11022,37.56185912,126.9619479,108,200805,4.3,108,33,85760.0,86720.0,86400.0,서대문구
1161,17931,37.56251394,126.9978269,273,200912,4.5,102,31,106240.0,150720.0,127200.0,중구
1162,3938,37.54637865,126.9580314,458,200010,4.2,78,24,79680.0,97760.0,85600.0,마포구
1163,7151,37.56368673,126.9632056,83,199212,5.0,100,30,68480.0,82560.0,71200.0,서대문구
1164,16746,37.5618877,126.9611873,36,200505,5.0,100,30,59200.0,60480.0,60000.0,서대문구
1165,14140,37.5443174,127.0014891,130,197204,4.0,73,22,62400.0,388800.0,107200.0,용산구
1166,19732,37.5361874,126.966497,867,201104,4.2,81,25,97120.0,190240.0,130400.0,용산구
1167,20833,37.56829114,126.9707736,98,200809,0.0,146,44,124800.0,272000.0,168000.0,중구
1168,79222,37.5686743,126.971981,58,202008,0.0,160,48,320000.0,888000.0,409600.0,종로구
1169,7180,37.56068314,127.0000543,119,198105,3.7,56,17,41760.0,85600.0,42400.0,중구
1170,10448,37.53332901,126.9732437,130,197011,3.7,32,10,10240.0,18400.0,14400.0,용산구
1171,16947,37.53396675,126.9709318,146,200706,4.6,102,31,100800.0,132000.0,112000.0,용산구
1172,15890,37.56458773,126.9632006,30,200403,0.0,60,18,39200.0,62880.0,60000.0,서대문구
1173,5997,37.54227048,126.9591561,87,200203,4.5,112,34,73600.0,81920.0,79200.0,용산구
1174,14827,37.55925595,127.0016705,49,198108,0.0,36,11,9280.0,17600.0,10400.0,중구
1175,7181,37.56078045,127.0006881,70,198204,5.0,69,21,42080.0,43840.0,43200.0,중구
1176,37693,37.54042435,126.9602737,199,201809,5.0,80,24,105600.0,110880.0,108800.0,용산구
1177,4448,37.56111204,126.9588199,80,197511,0.0,87,26,33600.0,87200.0,34400.0,서대문구
1178,14811,37.56752341,126.9954271,120,197206,0.0,89,27,24800.0,33600.0,30400.0,중구
1179,18708,37.53337116,126.9673885,56,200705,0.0,135,41,85280.0,85280.0,85600.0,용산구
1180,19752,37.54011856,126.9582068,307,201008,4.3,77,23,94560.0,171680.0,120000.0,용산구
1181,14139,37.5332457,126.9927681,40,200203,4.0,51,15,40800.0,110880.0,77600.0,용산구
1182,59332,37.57143314,126.9736765,48,198112,0.0,69,21,45440.0,83840.0,64800.0,종로구
1183,9165,37.5321765,126.969701,248,200505,4.2,109,33,90080.0,150240.0,105600.0,용산구
1184,36413,37.5689791,126.96616,589,201702,4.4,81,25,128640.0,248000.0,151200.0,종로구
1185,18376,37.56614053,126.9615835,561,201104,4.1,80,24,86400.0,134400.0,108000.0,서대문구
1186,19439,37.5723029,126.982626,54,200806,0.0,142,43,82400.0,130400.0,118400.0,용산구
1187,14118,37.5391094,126.9580897,34,197106,0.0,45,14,23520.0,23680.0,23200.0,용산구
1188,12471,37.57186329,126.9733169,72,198306,0.0,92,28,67840.0,84000.0,77600.0,종로구
1189,24634,37.5340873,126.963919,64,199303,0.0,92,28,27040.0,34400.0,30400.0,용산구
1190,9163,37.5315588,126.9690773,110,200409,3.8,40,12,45920.0,48320.0,47200.0,용산구
1191,14163,37.53508755,126.9979091,54,199809,0.0,40,12,32800.0,92800.0,65600.0,용산구
1192,14029,37.57221524,126.9876432,149,196809,2.0,65,20,25600.0,54400.0,28800.0,용산구
1193,14134,37.53502363,126.9614999,75,197012,0.0,13,4,8320.0,53600.0,23200.0,용산구
1194,5374,37.56660853,126.9600122,237,200203,3.9,86,26,64160.0,102080.0,81600.0,서대문구
1195,14031,37.57277508,126.9732577,60,199405,0.0,105,32,43200.0,107360.0,81600.0,종로구
1196,20789,37.57261987,126.9722435,120,200405,4.3,145,44,172960.0,178720.0,177600.0,종로구
1197,18423,37.53626623,126.9592001,195,201107,4.2,79,24,88640.0,107200.0,96800.0,용산구
1198,14144,37.53416132,126.9980404,40,197609,0.0,64,19,21600.0,27840.0,28000.0,용산구
1199,36412,37.5707128,126.963703,1148,201702,4.5,82,25,117440.0,265600.0,160000.0,종로구
1200,14491,37.53498304,127.0013577,66,200505,3.3,88,27,100160.0,205920.0,143200.0,용산구
1201,7746,37.56756304,126.9584496,1008,200603,4.0,40,12,47040.0,96000.0,68000.0,서대문구
1202,1162,37.5299481,126.994829,578,198209,3.5,115,35,76320.0,122240.0,101600.0,용산구
1203,14794,37.57144575,126.9620562,48,199511,4.0,81,25,61280.0,106400.0,68000.0,종로구
1204,10952,37.5714797,126.998664,298,200610,4.2,105,32,80480.0,177600.0,96000.0,종로구
1205,36841,37.57164383,126.96138,182,201706,4.7,50,15,69440.0,91200.0,81600.0,종로구
1206,14066,37.57271813,126.9626034,64,197111,5.0,21,6,14560.0,38400.0,25600.0,종로구
1207,263,37.57030928,126.9584481,895,199506,4.2,94,28,73440.0,94080.0,82400.0,서대문구
1208,10055,37.5513284,126.976253,90,200408,4.3,183,55,118400.0,124640.0,122400.0,용산구
1209,7173,37.55184367,126.9757911,226,198007,3.9,64,19,29920.0,40000.0,32000.0,용산구
1210,27192,37.55114073,126.9749901,59,196912,0.0,13,4,8000.0,61600.0,23200.0,용산구
1211,18280,37.55378401,126.9759625,136,201005,3.8,149,45,178880.0,259200.0,193600.0,중구
1212,34879,37.555722,126.981153,340,197912,0.0,52,16,11680.0,11680.0,11680.0,중구
1213,20103,37.55126657,126.973623,278,201309,4.7,159,48,144800.0,400000.0,164800.0,용산구
1214,4471,37.55622732,126.9825213,117,197512,4.0,48,15,18400.0,42400.0,28800.0,중구
1215,14808,37.5567869,126.977695,45,197003,5.0,29,9,12640.0,36000.0,20000.0,중구
1216,4480,37.5582491,126.979877,33,197605,0.0,56,17,35200.0,35200.0,35200.0,중구
1217,19898,37.55825988,126.9819233,386,201111,4.5,46,14,72320.0,235200.0,141600.0,중구
1218,18349,37.55912823,126.9806373,233,201001,5.0,143,43,138880.0,243200.0,160000.0,중구
1219,18598,37.55940253,126.9832178,236,201008,0.0,175,53,171680.0,296960.0,248000.0,중구
1220,9175,37.55501672,126.9672207,72,200504,3.7,70,21,68640.0,95680.0,93600.0,중구
1221,7169,37.54242829,126.987879,47,198203,3.3,73,22,48160.0,57760.0,56000.0,용산구
